Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,RS,Santiago,Interior,9/2023,106.314,37.0,1.337,0
COVID19Casos,RS,Santo Ângelo,Interior,9/2023,144.990,36.0,2.366,0
COVID19Casos,RS,Santo Antônio da Patrulha,Reg. Metropolitana,9/2023,74.366,6.0,1.239,0
COVID19Casos,RS,Santo Antônio das Missões,Interior,9/2023,9.324,0.0,322.0,0
COVID19Casos,RS,Santo Antônio do Palma,Interior,9/2023,2.366,0.0,35.0,0
COVID19Casos,RS,Santo Antônio do Planalto,Interior,9/2023,1.999,1.0,42.0,0
COVID19Casos,RS,Santo Augusto,Interior,9/2023,20.898,23.0,301.0,0
COVID19Casos,RS,Santo Cristo,Interior,9/2023,22.434,2.0,231.0,0
COVID19Casos,RS,Santo Expedito do Sul,Interior,9/2023,4.312,0.0,56.0,0
COVID19Casos,RS,São Borja,Interior,9/2023,133.115,19.0,2.037,0
COVID19Casos,RS,São Domingos do Sul,Interior,9/2023,6.653,1.0,70.0,0
COVID19Casos,RS,São Francisco de Assis,Interior,9/2023,22.699,5.0,336.0,0
COVID19Casos,RS,São Francisco de Paula,Interior,9/2023,20.281,-1.0,378.0,0
COVID19Casos,RS,São Gabriel,Interior,9/2023,135.833,41.0,2.464,0
COVID19Casos,RS,São Jerônimo,Reg. Metropolitana,9/2023,19.138,0.0,602.0,0
COVID19Casos,RS,São João da Urtiga,Interior,9/2023,11.141,6.0,42.0,0
COVID19Casos,RS,São João do Polêsine,Interior,9/2023,5.656,0.0,56.0,0
COVID19Casos,RS,São Jorge,Interior,9/2023,4.165,0.0,84.0,0
COVID19Casos,RS,São José das Missões,Interior,9/2023,3.234,0.0,21.0,0
COVID19Casos,RS,São José do Herval,Interior,9/2023,1.764,0.0,21.0,0
COVID19Casos,RS,São José do Hortêncio,Interior,9/2023,8.545,2.0,91.0,0
COVID19Casos,RS,São José do Inhacorá,Interior,9/2023,6.091,1.0,14.0,0
COVID19Casos,RS,São José do Norte,Interior,9/2023,21.988,-1.0,392.0,0
COVID19Casos,RS,São José do Ouro,Interior,9/2023,11.738,1.0,147.0,0
COVID19Casos,RS,São José do Sul,Interior,9/2023,4.342,1.0,42.0,0
COVID19Casos,RS,São José dos Ausentes,Interior,9/2023,5.363,1.0,98.0,0
COVID19Casos,RS,São Leopoldo,Reg. Metropolitana,9/2023,343.829,58.0,6.279,0
COVID19Casos,RS,São Lourenço do Sul,Interior,9/2023,68.573,10.0,763.0,0
COVID19Casos,RS,São Luiz Gonzaga,Interior,9/2023,65.308,4.0,854.0,0
COVID19Casos,RS,São Marcos,Interior,9/2023,53.634,3.0,539.0,0
COVID19Casos,RS,São Martinho,Interior,9/2023,9.729,2.0,84.0,0
COVID19Casos,RS,São Martinho da Serra,Interior,9/2023,1.477,0.0,56.0,0
COVID19Casos,RS,São Miguel das Missões,Interior,9/2023,11.634,2.0,126.0,0
COVID19Casos,RS,São Nicolau,Interior,9/2023,1.799,0.0,112.0,0
COVID19Casos,RS,São Paulo das Missões,Interior,9/2023,8.501,1.0,119.0,0
COVID19Casos,RS,São Pedro da Serra,Interior,9/2023,5.866,0.0,21.0,0
COVID19Casos,RS,São Pedro das Missões,Interior,9/2023,5.313,0.0,84.0,0
COVID19Casos,RS,São Pedro do Butiá,Interior,9/2023,6.146,0.0,42.0,0
COVID19Casos,RS,São Pedro do Sul,Interior,9/2023,21.240,1.0,301.0,0
COVID19Casos,RS,São Sebastião do Caí,Reg. Metropolitana,9/2023,51.123,15.0,483.0,0
COVID19Casos,RS,São Sepé,Interior,9/2023,36.106,9.0,567.0,0
COVID19Casos,RS,São Valentim,Interior,9/2023,2.849,0.0,35.0,0
COVID19Casos,RS,São Valentim do Sul,Interior,9/2023,4.942,0.0,28.0,0
COVID19Casos,RS,São Valério do Sul,Interior,9/2023,2.401,0.0,35.0,0
COVID19Casos,RS,São Vendelino,Interior,9/2023,4.830,0.0,42.0,0
COVID19Casos,RS,São Vicente do Sul,Interior,9/2023,9.303,0.0,154.0,0
COVID19Casos,RS,Sapiranga,Reg. Metropolitana,9/2023,160.473,8.0,2.569,0
COVID19Casos,RS,Sapucaia do Sul,Reg. Metropolitana,9/2023,237.429,80.0,4.487,0
COVID19Casos,RS,Sarandi,Interior,9/2023,65.983,6.0,532.0,0
COVID19Casos,RS,Seberi,Interior,9/2023,26.687,7.0,336.0,0
COVID19Casos,RS,Sede Nova,Interior,9/2023,4.318,1.0,49.0,0
COVID19Casos,RS,Segredo,Interior,9/2023,8.561,0.0,56.0,0
COVID19Casos,RS,Selbach,Interior,9/2023,10.886,1.0,224.0,0
COVID19Casos,RS,Senador Salgado Filho,Interior,9/2023,4.942,0.0,28.0,0
COVID19Casos,RS,Sentinela do Sul,Interior,9/2023,6.034,0.0,175.0,0
COVID19Casos,RS,Serafina Corrêa,Interior,9/2023,33.089,0.0,273.0,0
COVID19Casos,RS,Sério,Interior,9/2023,2.191,0.0,49.0,0
COVID19Casos,RS,Sertão,Interior,9/2023,11.173,4.0,133.0,0
COVID19Casos,RS,Sertão Santana,Interior,9/2023,9.019,1.0,91.0,0
COVID19Casos,RS,Sete de Setembro,Interior,9/2023,1.190,0.0,35.0,0
COVID19Casos,RS,Severiano de Almeida,Interior,9/2023,6.847,1.0,42.0,0
COVID19Casos,RS,Silveira Martins,Interior,9/2023,4.528,1.0,91.0,0
COVID19Casos,RS,Sinimbu,Interior,9/2023,10.641,2.0,175.0,0
COVID19Casos,RS,Sobradinho,Interior,9/2023,26.686,2.0,238.0,0
COVID19Casos,RS,Soledade,Interior,9/2023,72.956,7.0,770.0,0
COVID19Casos,RS,Tabaí,Interior,9/2023,5.607,0.0,56.0,0
COVID19Casos,RS,Tapejara,Interior,9/2023,61.105,3.0,420.0,0
COVID19Casos,RS,Tapera,Interior,9/2023,24.818,2.0,343.0,0
COVID19Casos,RS,Tapes,Interior,9/2023,22.813,0.0,462.0,0
COVID19Casos,RS,Taquara,Reg. Metropolitana,9/2023,80.415,9.0,1.435,0
COVID19Casos,RS,Taquari,Interior,9/2023,33.908,0.0,588.0,0
COVID19Casos,RS,Taquaruçu do Sul,Interior,9/2023,5.761,0.0,56.0,0
COVID19Casos,RS,Tavares,Interior,9/2023,7.294,0.0,112.0,0
COVID19Casos,RS,Tenente Portela,Interior,9/2023,25.347,4.0,273.0,0
COVID19Casos,RS,Terra de Areia,Interior,9/2023,15.617,0.0,406.0,0
COVID19Casos,RS,Teutônia,Interior,9/2023,61.341,14.0,735.0,0
COVID19Casos,RS,Tio Hugo,Interior,9/2023,5.954,4.0,84.0,0
COVID19Casos,RS,Tiradentes do Sul,Interior,9/2023,3.724,0.0,56.0,0
COVID19Casos,RS,Toropi,Interior,9/2023,4.389,4.0,91.0,0
COVID19Casos,RS,Torres,Interior,9/2023,102.443,19.0,889.0,0
COVID19Casos,RS,Tramandaí,Interior,9/2023,121.098,28.0,1.82,0
COVID19Casos,RS,Travesseiro,Interior,9/2023,3.318,0.0,70.0,0
COVID19Casos,RS,Três Arroios,Interior,9/2023,3.213,0.0,21.0,0
COVID19Casos,RS,Três Cachoeiras,Interior,9/2023,20.430,3.0,210.0,0
COVID19Casos,RS,Três Coroas,Interior,9/2023,39.942,0.0,560.0,0
COVID19Casos,RS,Três de Maio,Interior,9/2023,46.298,2.0,350.0,0
COVID19Casos,RS,Três Forquilhas,Interior,9/2023,6.195,0.0,49.0,0
COVID19Casos,RS,Três Palmeiras,Interior,9/2023,7.903,0.0,126.0,0
COVID19Casos,RS,Três Passos,Interior,9/2023,32.370,6.0,483.0,0
COVID19Casos,RS,Trindade do Sul,Interior,9/2023,10.661,0.0,133.0,0
COVID19Casos,RS,Triunfo,Reg. Metropolitana,9/2023,37.279,5.0,742.0,0
COVID19Casos,RS,Tucunduva,Interior,9/2023,10.321,1.0,154.0,0
COVID19Casos,RS,Tunas,Interior,9/2023,3.493,0.0,105.0,0
COVID19Casos,RS,Tupanci do Sul,Interior,9/2023,2.856,0.0,21.0,0
COVID19Casos,RS,Tupanciretã,Interior,9/2023,49.961,16.0,413.0,0
COVID19Casos,RS,Tupandi,Interior,9/2023,11.522,0.0,119.0,0
COVID19Casos,RS,Tuparendi,Interior,9/2023,16.505,7.0,154.0,0
COVID19Casos,RS,Turuçu,Interior,9/2023,3.780,0.0,70.0,0
COVID19Casos,RS,Ubiretama,Interior,9/2023,3.360,0.0,21.0,0
COVID19Casos,RS,União da Serra,Interior,9/2023,910,0.0,14.0,0
COVID19Casos,RS,Unistalda,Interior,9/2023,2.234,1.0,49.0,0
COVID19Casos,RS,Uruguaiana,Interior,9/2023,213.228,35.0,3.535,0
COVID19Casos,RS,Vacaria,Interior,9/2023,111.685,8.0,1.68,0
COVID19Casos,RS,Vale do Sol,Interior,9/2023,9.797,8.0,154.0,0
COVID19Casos,RS,Vale Real,Interior,9/2023,11.429,8.0,112.0,0
COVID19Casos,RS,Vale Verde,Interior,9/2023,3.739,1.0,63.0,0
COVID19Casos,RS,Vanini,Interior,9/2023,3.948,0.0,28.0,0
COVID19Casos,RS,Venâncio Aires,Interior,9/2023,132.365,47.0,1.057,0
COVID19Casos,RS,Vera Cruz,Interior,9/2023,48.050,13.0,385.0,0
COVID19Casos,RS,Veranópolis,Interior,9/2023,62.888,0.0,574.0,0
COVID19Casos,RS,Vespasiano Corrêa,Interior,9/2023,3.829,0.0,70.0,0
COVID19Casos,RS,Viadutos,Interior,9/2023,6.301,1.0,84.0,0
COVID19Casos,RS,Viamão,Reg. Metropolitana,9/2023,269.377,56.0,6.076,0
COVID19Casos,RS,Vicente Dutra,Interior,9/2023,4.291,0.0,49.0,0
COVID19Casos,RS,Victor Graeff,Interior,9/2023,5.631,1.0,49.0,0
COVID19Casos,RS,Vila Flores,Interior,9/2023,9.849,0.0,105.0,0
COVID19Casos,RS,Vila Lângaro,Interior,9/2023,4.319,0.0,14.0,0
COVID19Casos,RS,Vila Maria,Interior,9/2023,8.001,0.0,91.0,0
COVID19Casos,RS,Vila Nova do Sul,Interior,9/2023,5.229,0.0,70.0,0
COVID19Casos,RS,Vista Alegre,Interior,9/2023,4.732,0.0,70.0,0
COVID19Casos,RS,Vista Alegre do Prata,Interior,9/2023,2.394,0.0,49.0,0
COVID19Casos,RS,Vista Gaúcha,Interior,9/2023,3.647,0.0,112.0,0
COVID19Casos,RS,Vitória das Missões,Interior,9/2023,4.053,0.0,84.0,0
COVID19Casos,RS,Westfália,Interior,9/2023,3.248,0.0,70.0,0
COVID19Casos,RS,Xangri-lá,Interior,9/2023,45.499,14.0,406.0,0
COVID19Casos,SC,,Interior,9/2023,0,0.0,0.0,0
COVID19Casos,SC,Abdon Batista,Interior,9/2023,3.780,0.0,28.0,0
COVID19Casos,SC,Abelardo Luz,Interior,9/2023,19.051,9.0,490.0,0
COVID19Casos,SC,Agrolândia,Interior,9/2023,16.593,1.0,245.0,0
COVID19Casos,SC,Agronômica,Interior,9/2023,9.254,0.0,105.0,0
COVID19Casos,SC,Água Doce,Interior,9/2023,16.927,3.0,140.0,0
COVID19Casos,SC,Águas de Chapecó,Interior,9/2023,9.289,1.0,105.0,0
COVID19Casos,SC,Águas Frias,Interior,9/2023,7.980,0.0,28.0,0
COVID19Casos,SC,Águas Mornas,Reg. Metropolitana,9/2023,8.519,0.0,91.0,0
COVID19Casos,SC,Alfredo Wagner,Interior,9/2023,10.192,0.0,84.0,0
COVID19Casos,SC,Alto Bela Vista,Interior,9/2023,3.619,0.0,21.0,0
COVID19Casos,SC,Anchieta,Interior,9/2023,9.726,1.0,84.0,0
COVID19Casos,SC,Angelina,Interior,9/2023,6.965,0.0,42.0,0
COVID19Casos,SC,Anita Garibaldi,Interior,9/2023,15.095,5.0,84.0,0
COVID19Casos,SC,Anitápolis,Interior,9/2023,5.560,1.0,42.0,0
COVID19Casos,SC,Antônio Carlos,Reg. Metropolitana,9/2023,22.863,5.0,203.0,0
COVID19Casos,SC,Apiúna,Interior,9/2023,12.453,0.0,147.0,0
COVID19Casos,SC,Arabutã,Interior,9/2023,5.068,0.0,70.0,0
COVID19Casos,SC,Araquari,Interior,9/2023,55.570,9.0,679.0,0
COVID19Casos,SC,Araranguá,Interior,9/2023,137.943,5.0,1.981,0
COVID19Casos,SC,Armazém,Interior,9/2023,12.376,0.0,252.0,0
COVID19Casos,SC,Arroio Trinta,Interior,9/2023,9.659,2.0,105.0,0
COVID19Casos,SC,Arvoredo,Interior,9/2023,3.556,0.0,35.0,0
COVID19Casos,SC,Ascurra,Interior,9/2023,16.380,0.0,98.0,0
COVID19Casos,SC,Atalanta,Interior,9/2023,6.461,0.0,84.0,0
COVID19Casos,SC,Aurora,Interior,9/2023,11.067,0.0,161.0,0
COVID19Casos,SC,Balneário Arroio do Silva,Interior,9/2023,28.885,3.0,462.0,0
COVID19Casos,SC,Balneário Barra do Sul,Interior,9/2023,18.607,-3.0,413.0,0
COVID19Casos,SC,Balneário Camboriú,Interior,9/2023,271.239,16.0,3.57,0
COVID19Casos,SC,Balneário Gaivota,Interior,9/2023,28.184,6.0,287.0,0
COVID19Casos,SC,Balneário Piçarras,Interior,9/2023,55.396,6.0,518.0,0
COVID19Casos,SC,Balneário Rincão,Interior,9/2023,18.650,0.0,385.0,0
COVID19Casos,SC,Bandeirante,Interior,9/2023,5.467,0.0,49.0,0
COVID19Casos,SC,Barra Bonita,Interior,9/2023,3.584,0.0,14.0,0
COVID19Casos,SC,Barra Velha,Interior,9/2023,52.859,11.0,1.043,0
COVID19Casos,SC,Bela Vista do Toldo,Interior,9/2023,805,0.0,35.0,0
COVID19Casos,SC,Belmonte,Interior,9/2023,5.047,0.0,35.0,0
COVID19Casos,SC,Benedito Novo,Interior,9/2023,11.572,1.0,175.0,0
COVID19Casos,SC,Biguaçu,Reg. Metropolitana,9/2023,125.547,-22.0,1.337,0
COVID19Casos,SC,Blumenau,Interior,9/2023,794.521,380.0,5.83,1
COVID19Casos,SC,Bocaina do Sul,Interior,9/2023,6.426,0.0,35.0,0
COVID19Casos,SC,Bom Jardim da Serra,Interior,9/2023,7.975,2.0,56.0,0
COVID19Casos,SC,Bom Jesus,Interior,9/2023,5.544,0.0,84.0,0
COVID19Casos,SC,Bom Jesus do Oeste,Interior,9/2023,2.730,0.0,42.0,0
COVID19Casos,SC,Bom Retiro,Interior,9/2023,9.573,-1.0,161.0,0
COVID19Casos,SC,Bombinhas,Interior,9/2023,35.915,8.0,539.0,0
COVID19Casos,SC,Botuverá,Interior,9/2023,13.013,1.0,84.0,0
COVID19Casos,SC,Braço do Norte,Interior,9/2023,94.430,3.0,840.0,0
COVID19Casos,SC,Braço do Trombudo,Interior,9/2023,8.785,0.0,56.0,0
COVID19Casos,SC,Brunópolis,Interior,9/2023,5.628,0.0,63.0,0
COVID19Casos,SC,Brusque,Interior,9/2023,328.833,24.0,2.562,0
COVID19Casos,SC,Caçador,Interior,9/2023,68.606,14.0,2.366,0
COVID19Casos,SC,Caibi,Interior,9/2023,9.464,-1.0,140.0,0
COVID19Casos,SC,Calmon,Interior,9/2023,593,1.0,49.0,0
COVID19Casos,SC,Camboriú,Interior,9/2023,150.488,15.0,1.533,0
COVID19Casos,SC,Campo Alegre,Interior,9/2023,17.662,1.0,315.0,0
COVID19Casos,SC,Campo Belo do Sul,Interior,9/2023,8.771,0.0,161.0,0
COVID19Casos,SC,Campo Erê,Interior,9/2023,16.751,0.0,168.0,0
COVID19Casos,SC,Campos Novos,Interior,9/2023,66.458,0.0,994.0,0
COVID19Casos,SC,Canelinha,Interior,9/2023,16.134,-2.0,147.0,0
COVID19Casos,SC,Canoinhas,Interior,9/2023,82.814,4.0,987.0,0
COVID19Casos,SC,Capão Alto,Interior,9/2023,2.891,0.0,21.0,0
COVID19Casos,SC,Capinzal,Interior,9/2023,53.786,33.0,399.0,0
COVID19Casos,SC,Capivari de Baixo,Interior,9/2023,50.143,3.0,707.0,0
COVID19Casos,SC,Catanduvas,Interior,9/2023,23.211,5.0,245.0,0
COVID19Casos,SC,Caxambu do Sul,Interior,9/2023,8.680,0.0,98.0,0
COVID19Casos,SC,Celso Ramos,Interior,9/2023,7.187,1.0,63.0,0
COVID19Casos,SC,Cerro Negro,Interior,9/2023,3.010,0.0,28.0,0
COVID19Casos,SC,Chapadão do Lageado,Interior,9/2023,5.257,0.0,42.0,0
COVID19Casos,SC,Chapecó,Interior,9/2023,522.973,61.0,6.076,0
COVID19Casos,SC,Cocal do Sul,Interior,9/2023,40.404,0.0,455.0,0
COVID19Casos,SC,Concórdia,Interior,9/2023,203.314,2.0,1.724,-1
COVID19Casos,SC,Cordilheira Alta,Interior,9/2023,8.285,1.0,70.0,0
COVID19Casos,SC,Coronel Freitas,Interior,9/2023,19.641,3.0,238.0,0
COVID19Casos,SC,Coronel Martins,Interior,9/2023,4.177,4.0,21.0,0
COVID19Casos,SC,Correia Pinto,Interior,9/2023,26.246,1.0,469.0,0
COVID19Casos,SC,Corupá,Interior,9/2023,24.231,17.0,308.0,0
COVID19Casos,SC,Criciúma,Interior,9/2023,392.305,15.0,5.194,0
COVID19Casos,SC,Cunha Porã,Interior,9/2023,13.758,1.0,210.0,0
COVID19Casos,SC,Cunhataí,Interior,9/2023,1.524,34.0,28.0,0
COVID19Casos,SC,Curitibanos,Interior,9/2023,76.027,0.0,1.498,0
COVID19Casos,SC,Descanso,Interior,9/2023,11.795,0.0,147.0,0
COVID19Casos,SC,Dionísio Cerqueira,Interior,9/2023,24.449,4.0,406.0,0
COVID19Casos,SC,Dona Emma,Interior,9/2023,7.840,0.0,56.0,0
COVID19Casos,SC,Doutor Pedrinho,Interior,9/2023,4.214,0.0,49.0,0
COVID19Casos,SC,Entre Rios,Interior,9/2023,8.715,0.0,77.0,0
COVID19Casos,SC,Ermo,Interior,9/2023,3.881,1.0,49.0,0
COVID19Casos,SC,Erval Velho,Interior,9/2023,11.286,1.0,98.0,0
COVID19Casos,SC,Faxinal dos Guedes,Interior,9/2023,25.592,0.0,336.0,0
COVID19Casos,SC,Flor do Sertão,Interior,9/2023,2.351,7.0,0.0,0
COVID19Casos,SC,Florianópolis,Reg. Metropolitana,9/2023,1.073.209,1.764,9.366,0
COVID19Casos,SC,Formosa do Sul,Interior,9/2023,5.782,0.0,70.0,0
COVID19Casos,SC,Forquilhinha,Interior,9/2023,61.209,6.0,441.0,0
COVID19Casos,SC,Fraiburgo,Interior,9/2023,59.049,4.0,931.0,0
COVID19Casos,SC,Frei Rogério,Interior,9/2023,4.907,0.0,77.0,0
COVID19Casos,SC,Galvão,Interior,9/2023,6.349,0.0,98.0,0
COVID19Casos,SC,Garopaba,Interior,9/2023,53.909,11.0,385.0,0
COVID19Casos,SC,Garuva,Interior,9/2023,27.187,2.0,287.0,0
COVID19Casos,SC,Gaspar,Interior,9/2023,120.343,6.0,1.547,0
COVID19Casos,SC,Governador Celso Ramos,Reg. Metropolitana,9/2023,34.192,1.0,238.0,0
COVID19Casos,SC,Grão Pará,Interior,9/2023,18.359,3.0,105.0,0
COVID19Casos,SC,Gravatal,Interior,9/2023,22.004,1.0,378.0,0
COVID19Casos,SC,Guabiruba,Interior,9/2023,34.867,0.0,406.0,0
COVID19Casos,SC,Guaraciaba,Interior,9/2023,19.068,0.0,273.0,0
COVID19Casos,SC,Guaramirim,Interior,9/2023,74.073,8.0,791.0,0
COVID19Casos,SC,Guarujá do Sul,Interior,9/2023,7.126,0.0,84.0,0
COVID19Casos,SC,Guatambú,Interior,9/2023,11.291,0.0,147.0,0
COVID19Casos,SC,Herval d'Oeste,Interior,9/2023,52.593,12.0,553.0,0
COVID19Casos,SC,Ibiam,Interior,9/2023,3.199,0.0,28.0,0
COVID19Casos,SC,Ibicaré,Interior,9/2023,5.835,1.0,63.0,0
COVID19Casos,SC,Ibirama,Interior,9/2023,23.821,15.0,301.0,0
COVID19Casos,SC,Içara,Interior,9/2023,83.442,5.0,1.092,0
COVID19Casos,SC,Ilhota,Interior,9/2023,22.113,2.0,287.0,0
COVID19Casos,SC,Imaruí,Interior,9/2023,8.351,0.0,203.0,0
COVID19Casos,SC,Imbituba,Interior,9/2023,83.094,2.0,882.0,0
COVID19Casos,SC,Imbuia,Interior,9/2023,7.625,1.0,77.0,0
COVID19Casos,SC,Indaial,Interior,9/2023,126.546,8.0,1.085,0
COVID19Casos,SC,Iomerê,Interior,9/2023,4.872,0.0,84.0,0
COVID19Casos,SC,Ipira,Interior,9/2023,4.207,0.0,49.0,0
COVID19Casos,SC,Iporã do Oeste,Interior,9/2023,6.468,0.0,112.0,0
COVID19Casos,SC,Ipuaçu,Interior,9/2023,11.585,0.0,126.0,0
COVID19Casos,SC,Ipumirim,Interior,9/2023,8.099,0.0,91.0,0
COVID19Casos,SC,Iraceminha,Interior,9/2023,5.824,0.0,35.0,0
COVID19Casos,SC,Irani,Interior,9/2023,18.284,0.0,154.0,0
COVID19Casos,SC,Irati,Interior,9/2023,3.920,0.0,56.0,0
COVID19Casos,SC,Irineópolis,Interior,9/2023,11.221,0.0,126.0,0
COVID19Casos,SC,Itá,Interior,9/2023,16.680,10.0,217.0,0
COVID19Casos,SC,Itaiópolis,Interior,9/2023,32.415,6.0,413.0,0
COVID19Casos,SC,Itajaí,Interior,9/2023,464.410,159.0,6.286,0
COVID19Casos,SC,Itapema,Interior,9/2023,172.445,29.0,2.058,0
COVID19Casos,SC,Itapiranga,Interior,9/2023,19.229,0.0,161.0,0
COVID19Casos,SC,Itapoá,Interior,9/2023,46.736,2.0,581.0,0
COVID19Casos,SC,Ituporanga,Interior,9/2023,45.690,1.0,595.0,0
COVID19Casos,SC,Jaborá,Interior,9/2023,7.777,0.0,91.0,0
COVID19Casos,SC,Jacinto Machado,Interior,9/2023,21.764,7.0,301.0,0
COVID19Casos,SC,Jaguaruna,Interior,9/2023,34.373,0.0,483.0,0
COVID19Casos,SC,Jaraguá do Sul,Interior,9/2023,434.347,194.0,3.339,0
COVID19Casos,SC,Jardinópolis,Interior,9/2023,5.047,0.0,35.0,0
COVID19Casos,SC,Joaçaba,Interior,9/2023,80.998,3.0,612.0,1
COVID19Casos,SC,Joinville,Interior,9/2023,1.339.329,95.0,16.401,0
COVID19Casos,SC,José Boiteux,Interior,9/2023,7.133,0.0,77.0,0
COVID19Casos,SC,Jupiá,Interior,9/2023,2.464,0.0,49.0,0
COVID19Casos,SC,Lacerdópolis,Interior,9/2023,5.768,0.0,35.0,0
COVID19Casos,SC,Lages,Interior,9/2023,304.755,6.0,4.284,0
COVID19Casos,SC,Laguna,Interior,9/2023,76.309,9.0,1.295,0
COVID19Casos,SC,Lajeado Grande,Interior,9/2023,4.053,0.0,49.0,0
COVID19Casos,SC,Laurentino,Interior,9/2023,14.132,2.0,84.0,0
COVID19Casos,SC,Lauro Müller,Interior,9/2023,24.731,0.0,434.0,0
COVID19Casos,SC,Lebon Régis,Interior,9/2023,12.922,0.0,504.0,0
COVID19Casos,SC,Leoberto Leal,Interior,9/2023,5.979,1.0,14.0,0
COVID19Casos,SC,Lindóia do Sul,Interior,9/2023,9.079,0.0,91.0,0
COVID19Casos,SC,Lontras,Interior,9/2023,14.462,0.0,196.0,0
COVID19Casos,SC,Luiz Alves,Interior,9/2023,22.705,3.0,126.0,0
COVID19Casos,SC,Luzerna,Interior,9/2023,13.083,0.0,119.0,0
COVID19Casos,SC,Macieira,Interior,9/2023,3.600,6.0,42.0,0
COVID19Casos,SC,Mafra,Interior,9/2023,77.279,20.0,1.071,0
COVID19Casos,SC,Major Gercino,Interior,9/2023,4.683,0.0,56.0,0
COVID19Casos,SC,Major Vieira,Interior,9/2023,5.208,0.0,56.0,0
COVID19Casos,SC,Maracajá,Interior,9/2023,15.470,0.0,175.0,0
COVID19Casos,SC,Maravilha,Interior,9/2023,61.565,3.0,567.0,0
COVID19Casos,SC,Marema,Interior,9/2023,3.844,2.0,91.0,0
COVID19Casos,SC,Massaranduba,Interior,9/2023,36.358,4.0,168.0,0
COVID19Casos,SC,Matos Costa,Interior,9/2023,2.891,0.0,28.0,0
COVID19Casos,SC,Meleiro,Interior,9/2023,14.315,0.0,175.0,0
COVID19Casos,SC,Mirim Doce,Interior,9/2023,3.591,0.0,77.0,0
COVID19Casos,SC,Modelo,Interior,9/2023,5.964,0.0,84.0,0
COVID19Casos,SC,Mondaí,Interior,9/2023,10.745,0.0,84.0,0
COVID19Casos,SC,Monte Carlo,Interior,9/2023,12.166,0.0,336.0,0
COVID19Casos,SC,Monte Castelo,Interior,9/2023,13.765,-1.0,182.0,0
COVID19Casos,SC,Morro da Fumaça,Interior,9/2023,40.691,0.0,357.0,0
COVID19Casos,SC,Morro Grande,Interior,9/2023,7.882,0.0,63.0,0
COVID19Casos,SC,Navegantes,Interior,9/2023,125.074,1.0,1.715,0
COVID19Casos,SC,Nova Erechim,Interior,9/2023,6.615,0.0,84.0,0
COVID19Casos,SC,Nova Itaberaba,Interior,9/2023,6.391,0.0,56.0,0
COVID19Casos,SC,Nova Trento,Interior,9/2023,25.738,2.0,175.0,0
COVID19Casos,SC,Nova Veneza,Interior,9/2023,30.248,3.0,259.0,0
COVID19Casos,SC,Novo Horizonte,Interior,9/2023,4.914,0.0,14.0,0
COVID19Casos,SC,Orleans,Interior,9/2023,59.947,-1.0,686.0,0
COVID19Casos,SC,Otacílio Costa,Interior,9/2023,44.940,3.0,511.0,0
COVID19Casos,SC,Ouro,Interior,9/2023,18.711,0.0,161.0,0
COVID19Casos,SC,Ouro Verde,Interior,9/2023,5.701,2.0,91.0,0
COVID19Casos,SC,Paial,Interior,9/2023,3.381,0.0,28.0,0
COVID19Casos,SC,Painel,Interior,9/2023,2.513,0.0,42.0,0
COVID19Casos,SC,Palhoça,Reg. Metropolitana,9/2023,321.716,-93.0,2.982,0
COVID19Casos,SC,Palma Sola,Interior,9/2023,14.855,6.0,133.0,0
COVID19Casos,SC,Palmeira,Interior,9/2023,5.362,0.0,35.0,0
COVID19Casos,SC,Palmitos,Interior,9/2023,26.821,1.0,511.0,0
COVID19Casos,SC,Papanduva,Interior,9/2023,23.800,0.0,406.0,0
COVID19Casos,SC,Paraíso,Interior,9/2023,2.499,0.0,63.0,0
COVID19Casos,SC,Passo de Torres,Interior,9/2023,21.891,1.0,245.0,0
COVID19Casos,SC,Passos Maia,Interior,9/2023,7.098,0.0,91.0,0
COVID19Casos,SC,Paulo Lopes,Interior,9/2023,16.597,0.0,126.0,0
COVID19Casos,SC,Pedras Grandes,Interior,9/2023,8.113,0.0,168.0,0
COVID19Casos,SC,Penha,Interior,9/2023,68.297,-3.0,840.0,0
COVID19Casos,SC,Peritiba,Interior,9/2023,3.962,0.0,35.0,0
COVID19Casos,SC,Pescaria Brava,Interior,9/2023,16.898,0.0,196.0,0
COVID19Casos,SC,Petrolândia,Interior,9/2023,10.395,0.0,210.0,0
COVID19Casos,SC,Pinhalzinho,Interior,9/2023,47.574,0.0,287.0,0
COVID19Casos,SC,Pinheiro Preto,Interior,9/2023,6.055,0.0,70.0,0
COVID19Casos,SC,Piratuba,Interior,9/2023,5.404,0.0,84.0,0
COVID19Casos,SC,Planalto Alegre,Interior,9/2023,5.817,0.0,105.0,0
COVID19Casos,SC,Pomerode,Interior,9/2023,73.400,11.0,602.0,0
COVID19Casos,SC,Ponte Alta,Interior,9/2023,7.259,0.0,105.0,0
COVID19Casos,SC,Ponte Alta do Norte,Interior,9/2023,3.220,0.0,63.0,0
COVID19Casos,SC,Ponte Serrada,Interior,9/2023,18.880,3.0,441.0,0
COVID19Casos,SC,Porto Belo,Interior,9/2023,27.221,-1.0,525.0,0
COVID19Casos,SC,Porto União,Interior,9/2023,58.389,1.0,735.0,0
